id	year	state	county	spend	crime	ratio
2007::SC::CHARLESTON	2007	SC	Charleston	190817	3641	52.40785498
2006::MI::LAPEER	2006	MI	Lapeer	276	68	4.058823529
2006::NJ::ESSEX	2006	NJ	Essex	7623	5913	1.289193303
2010::CA::SONOMA	2010	CA	Sonoma	59925.6	1802	33.25504994
2008::WV::KANAWHA	2008	WV	Kanawha	27146	884	30.7081448
2008::KY::BOONE	2008	KY	Boone	95004.51	0	95004.51
2006::ME::CUMBERLAND	2006	ME	Cumberland	30607	445	68.77977528
2012::GA::COBB	2012	GA	Cobb	574551.99	1727	332.6878923
2012::MO::COLE	2012	MO	Cole	379711.24	316	1201.617848
2010::AK::ANCHORAGE	2010	AK	Anchorage	21243.46	2432	8.734975329
2009::AZ::GILA	2009	AZ	Gila	340956.56	186	1833.099785
2007::MO::COLE	2007	MO	Cole	2994	315	9.504761905
2007::GA::COBB	2007	GA	Cobb	150000	2298	65.27415144
2006::CT::HARTFORD	2006	CT	Hartford	21733	2924	7.432626539
2012::TX::HUNT	2012	TX	Hunt	7167.39	176	40.72380682
2011::NV::LYON	2011	NV	Lyon 	97292	84	1158.238095
2010::IN::MADISON	2010	IN	Madison	23841.25	229	104.110262
2008::TX::EL PASO	2008	TX	El Paso	1014994	3149	322.3226421
2006::CA::TULARE	2006	CA	Tulare	20236	2403	8.421140241
2007::NC::YADKIN	2007	NC	Yadkin 	276	97	2.845360825
2008::PA::CHESTER	2008	PA	Chester	499	1580	0.315822785
2006::OH::MARION	2006	OH	Marion 	2495	51	48.92156863
2009::GA::MUSCOGEE	2009	GA	Muscogee	414	1153	0.359063313
2012::IL::ROCK ISLAND	2012	IL	Rock Island	38275.43	485	78.91841237
2012::KY::HOPKINS	2012	KY	Hopkins	228923.42	35	6540.669143
2007::VA::ORANGE	2007	VA	Orange	1240.65	32	38.7703125
2006::MN::LYON	2006	MN	Lyon	499	0	499
2011::GA::DEKALB	2011	GA	DeKalb	12316.34	3243	3.797823003
2012::NC::ROBESON	2012	NC	Robeson	100000	448	223.2142857
2011::CA::SAN BERNARDINO	2011	CA	San Bernardino	7485	8102	0.923845964
2008::IL::FULTON	2008	IL	Fulton	3786.55	0	3786.55
2011::GA::TROUP	2011	GA	Troup	50000	136	367.6470588
2008::OH::TUSCARAWAS	2008	OH	Tuscarawas	33823.6	20	1691.18
2006::OH::MEDINA	2006	OH	Medina 	15217.1	3	5072.366667
2011::WI::PORTAGE	2011	WI	Portage	66150	97	681.9587629
2006::ND::WILLIAMS	2006	ND	Williams	4342	14	310.1428571
2012::AL::MARSHALL	2012	AL	Marshall	6824014.23	0	6824014.23
2008::MA::SUFFOLK	2008	MA	Suffolk	10532	7656	1.375653083
2008::NJ::BURLINGTON	2008	NJ	Burlington	15214	476	31.96218487
2006::MS::COAHOMA	2006	MS	Coahoma	4682	119	39.34453782
2012::LA::WASHINGTON	2012	LA	Washington	4990	211	23.6492891
2006::OH::LOGAN	2006	OH	Logan	5283.55	60	88.05916667
2008::WI::DODGE	2008	WI	Dodge	499	58	8.603448276
2010::NV::CLARK	2010	NV	Clark	239980.82	13234	18.13365725
2006::GA::EFFINGHAM	2006	GA	Effingham	2631	11	239.1818182
2009::MO::FRANKLIN	2009	MO	Franklin	210480	83	2535.903614
2008::GA::PICKENS	2008	GA	Pickens	6487	0	6487
2008::WI::WALWORTH	2008	WI	Walworth 	1673.2	19	88.06315789
2009::CA::ORANGE	2009	CA	Orange	992821.53	7401	134.1469437
2010::TX::VICTORIA	2010	TX	Victoria	92290	388	237.8608247
2011::IL::MADISON	2011	IL	Madison	306845.52	514	596.9757198
2012::GA::LIBERTY	2012	GA	Liberty	2134	153	13.94771242
2012::PA::YORK	2012	PA	York	414	759	0.545454545
2012::GA::HOUSTON	2012	GA	Houston	136226.82	472	288.6161441
2011::CA::SANTA CLARA	2011	CA	Santa Clara	49106.25	4304	11.4094447
2006::GA::SPALDING	2006	GA	Spalding	9980	0	9980
2009::MO::CALLAWAY	2009	MO	Callaway	258	52	4.961538462
2012::GA::FULTON	2012	GA	Fulton	3222169.16	7886	408.5936039
2011::KS::COWLEY	2011	KS	Cowley	720	109	6.605504587
2007::MN::STEELE	2007	MN	Steele	4597	0	4597
2011::RI::KENT	2011	RI	Kent	192802.77	184	1047.841141
2012::AK::ANCHORAGE	2012	AK	Anchorage	260284.23	2479	104.9956555
2012::TX::ANDERSON	2012	TX	Anderson 	720	52	13.84615385
2008::ID::BONNEVILLE	2008	ID	Bonneville 	117.42	100	1.1742
2006::MT::CASCADE	2006	MT	Cascade	11053.85	186	59.42930108
2009::SC::CHARLESTON	2009	SC	Charleston	39433	2519	15.65422787
2010::AL::COLBERT	2010	AL	Colbert	14471	50	289.42
2007::TX::TRAVIS	2007	TX	Travis	27720.3	4199	6.601643248
2010::AR::SAINT FRANCIS	2010	AR	St. Francis	117.42	101	1.162574257
2011::KY::BOYLE	2011	KY	Boyle	36846	50	736.92
2010::IL::LA SALLE	2010	IL	La Salle	532.16	32	16.63
2012::ID::MADISON	2012	ID	Madison	167801.28	9	18644.58667
2009::OH::SHELBY	2009	OH	Shelby	499	41	12.17073171
2011::NM::LEA	2011	NM	Lea	6840	196	34.89795918
2006::AZ::APACHE	2006	AZ	Apache 	85001	42	2023.833333
2006::MI::GRAND TRAVERSE	2006	MI	Grand Traverse	4289	46	93.23913043
2010::MO::NEWTON	2010	MO	Newton	600	123	4.87804878
2009::GA::COLUMBIA	2009	GA	Columbia 	11728	0	11728
2012::UT::WASHINGTON	2012	UT	Washington	77220.43	176	438.7524432
2012::VA::WASHINGTON	2012	VA	Washington	481734.33	60	8028.9055
2009::AR::POPE	2009	AR	Pope 	240	52	4.615384615
2011::ID::CANYON	2011	ID	Canyon	23340.5	376	62.07579787
2006::UT::CACHE	2006	UT	Cache	1104	77	14.33766234
2008::LA::ASCENSION	2008	LA	Ascension	499	405	1.232098765
2010::KS::COWLEY	2010	KS	Cowley	832.1	95	8.758947368
2008::FL::VOLUSIA	2008	FL	Volusia	244844	2892	84.66251729
2007::WA::KITSAP	2007	WA	Kitsap	138	1021	0.135161606
2012::OH::HIGHLAND	2012	OH	Highland	469.68	44	10.67454545
2010::OH::ROSS	2010	OH	Ross	5000	240	20.83333333
2007::GA::CHATHAM	2007	GA	Chatham	1656	1334	1.24137931
2012::OH::HOCKING	2012	OH	Hocking	1920	10	192
2006::MS::JACKSON	2006	MS	Jackson	297079	363	818.399449
2006::TN::GREENE	2006	TN	Greene	3992	305	13.08852459
2010::DE::KENT	2010	DE	Kent	58.71	291	0.201752577
2008::CA::LASSEN	2008	CA	Lassen	3684	87	42.34482759
2009::OH::TRUMBULL	2009	OH	Trumbull	1286.4	134	9.6
2009::MA::PLYMOUTH	2009	MA	Plymouth	6560	2145	3.058275058
2010::IL::SANGAMON	2010	IL	Sangamon	353466.18	1636	216.0551222
2012::IL::SANGAMON	2012	IL	Sangamon	1183716.63	1311	902.9112357
2012::NY::ALBANY	2012	NY	Albany	136534.74	956	142.8187657
2010::CA::SACRAMENTO	2010	CA	Sacramento	4826929.24	7169	673.3057944
2012::CA::YOLO	2012	CA	Yolo	82757.21	462	179.1281602
2012::GA::POLK	2012	GA	Polk	240473.86	52	4624.497308
2011::MI::LIVINGSTON	2011	MI	Livingston	226674.84	24	9444.785
2011::NC::MACON	2011	NC	Macon 	3280	20	164
2012::ME::KENNEBEC	2012	ME	Kennebec 	1404069.79	20	70203.4895
2012::TX::KAUFMAN	2012	TX	Kaufman	7250.23	85	85.29682353
2006::AR::CRAWFORD	2006	AR	Crawford 	7759	0	7759
2010::OH::CLERMONT	2010	OH	Clermont	2542.88	132	19.26424242
2008::OH::SHELBY	2008	OH	Shelby	1996	0	1996
2008::LA::LINCOLN	2008	LA	Lincoln	690	158	4.367088608
2009::TX::ANGELINA	2009	TX	Angelina	3140.35	167	18.80449102
2010::MI::BAY	2010	MI	Bay	240	256	0.9375
2012::KS::CRAWFORD	2012	KS	Crawford	1072.26	89	12.04786517
2012::VA::FREDERICK	2012	VA	Frederick	30700	59	520.3389831
2009::NC::BURKE	2009	NC	Burke	28116.3	137	205.2284672
2011::MI::WAYNE	2011	MI	Wayne	495933.26	19070	26.00593917
2008::UT::TOOELE	2008	UT	Tooele	1242	66	18.81818182
2006::AR::CRAIGHEAD	2006	AR	Craighead	1996	467	4.274089936
2006::NH::MERRIMACK	2006	NH	Merrimack	3546	73	48.57534247
2008::MO::COLE	2008	MO	Cole	109281	281	388.9003559
2006::IA::JASPER	2006	IA	Jasper	690	14	49.28571429
2007::TX::HUNT	2007	TX	Hunt	1932	36	53.66666667
2006::WA::WALLA WALLA	2006	WA	Walla Walla	1996	132	15.12121212
2012::AL::MOBILE	2012	AL	Mobile	1891658.46	2107	897.7970859
2011::KS::GEARY	2011	KS	Geary	4224.46	139	30.39179856
2008::MI::OAKLAND	2008	MI	Oakland	8982	3661	2.453428025
2009::GA::LOWNDES	2009	GA	Lowndes	28955.26	318	91.05427673
2006::GA::HENRY	2006	GA	Henry	1380	188	7.340425532
2009::MI::OAKLAND	2009	MI	Oakland	240	3186	0.075329567
2010::NC::PITT	2010	NC	Pitt 	3240	0	3240
2006::LA::SAINT MARY	2006	LA	St. Mary	276	63	4.380952381
2011::UT::IRON	2011	UT	Iron	138	52	2.653846154
2011::FL::COLLIER	2011	FL	Collier 	184154.28	956	192.63
2011::MI::INGHAM	2011	MI	Ingham	87446.23	1411	61.97464918
2007::NC::LENOIR	2007	NC	Lenoir 	540	149	3.624161074
2012::NY::NASSAU	2012	NY	Nassau	788891	2432	324.379523
2006::IA::LEE	2006	IA	Lee	4491	120	37.425
2011::IN::HANCOCK	2011	IN	Hancock	414	19	21.78947368
2006::TN::ANDERSON	2006	TN	Anderson 	8982	94	95.55319149
2010::OH::ALLEN	2010	OH	Allen	196898.86	429	458.9717016
2006::KY::WARREN	2006	KY	Warren	2495	386	6.46373057
2010::NY::MONROE	2010	NY	Monroe	47069	2772	16.98015873
2006::TX::MONTGOMERY	2006	TX	Montgomery	690	1029	0.670553936
2010::ME::WALDO	2010	ME	Waldo 	18263.38	7	2609.054286
2010::TN::SEVIER	2010	TN	Sevier	148972.79	230	647.7077826
2012::VA::HAMPTON CITY	2012	VA	Hampton	6600	314	21.01910828
2007::TN::BRADLEY	2007	TN	Bradley	150000	779	192.5545571
2009::SC::LANCASTER	2009	SC	Lancaster 	6487	205	31.64390244
2012::OK::COMANCHE	2012	OK	Comanche	449635	958	469.3475992
2006::GA::HABERSHAM	2006	GA	Habersham 	2192.71	51	42.99431373
2007::NC::MCDOWELL	2007	NC	Mcdowell 	7094	31	228.8387097
2010::MI::MARQUETTE	2010	MI	Marquette	998	22	45.36363636
2008::MI::LENAWEE	2008	MI	Lenawee	499	96	5.197916667
2011::DE::NEW CASTLE	2011	DE	New Castle	32244.33	2444	13.19326105
2006::IA::MARION	2006	IA	Marion	414	15	27.6
2011::NC::ROBESON	2011	NC	Robeson	25000	380	65.78947368
2007::CA::SAN LUIS OBISPO	2007	CA	San Luis Obispo	1996	755	2.643708609
2006::TN::BRADLEY	2006	TN	Bradley	14970	681	21.98237885
2009::WA::KING	2009	WA	King	188522.94	7042	26.77122124
2006::AR::UNION	2006	AR	Union	5098	182	28.01098901
2008::CA::SISKIYOU	2008	CA	Siskiyou	998	145	6.882758621
2012::CA::BUTTE	2012	CA	Butte	4890	455	10.74725275
2011::NY::WARREN	2011	NY	Warren	6340.5	93	68.17741935
2012::AL::ETOWAH	2012	AL	Etowah	2594103.55	481	5393.146674
2012::LA::NATCHITOCHES	2012	LA	Natchitoches	1440	157	9.171974522
2008::CO::DOUGLAS	2008	CO	Douglas 	4066	233	17.45064378
2011::KY::HENDERSON	2011	KY	Henderson	233418	61	3826.52459
2012::OH::FRANKLIN	2012	OH	Franklin	5269826.96	522	10095.45395
2006::SC::LANCASTER	2006	SC	Lancaster 	1656	230	7.2
2006::VA::ORANGE	2006	VA	Orange	2994	25	119.76
2006::CO::WELD	2006	CO	Weld	11725.57	691	16.96898698
2008::IL::EFFINGHAM	2008	IL	Effingham	3111.49	0	3111.49
2006::TX::ROCKWALL	2006	TX	Rockwall	1497	64	23.390625
2006::MD::CARROLL	2006	MD	Carroll	15356	133	115.4586466
2009::MA::ESSEX	2009	MA	Essex	10527.15	2438	4.317945037
2009::PA::LACKAWANNA	2009	PA	Lackawanna	840	299	2.809364548
2006::IL::EFFINGHAM	2006	IL	Effingham	414	0	414
2008::MN::ISANTI	2008	MN	Isanti	5105.42	0	5105.42
2012::IN::DAVIESS	2012	IN	Daviess	552	47	11.74468085
2012::MI::VAN BUREN	2012	MI	Van Buren 	138268.55	0	138268.55
2012::OK::CANADIAN	2012	OK	Canadian	51389	109	471.4587156
2006::MI::SAINT JOSEPH	2006	MI	St. Joseph	138	78	1.769230769
2011::TX::HIDALGO	2011	TX	Hidalgo	406662.24	1700	239.2130824
2006::VA::PITTSYLVANIA	2006	VA	Pittsylvania 	138	65	2.123076923
2009::TX::EL PASO	2009	TX	El Paso	116988.4	3221	36.32052158
2012::GA::WARE	2012	GA	Ware	439379.29	61	7202.93918
2011::AR::WASHINGTON	2011	AR	Washington	129313.7	299	432.487291
2010::IN::GREENE	2010	IN	Greene	283.5	6	47.25
2007::LA::ASCENSION	2007	LA	Ascension	138	461	0.299349241
2011::OH::BUTLER	2011	OH	Butler	25000	910	27.47252747
2009::MI::INGHAM	2009	MI	Ingham	4032	1555	2.592926045
2007::CA::CONTRA COSTA	2007	CA	Contra Costa	87531.52	4454	19.65233947
2009::FL::PALM BEACH	2009	FL	Palm Beach	41822	7584	5.514504219
2006::AK::FAIRBANKS NORTH STAR	2006	AK	Fairbanks North Star	7485	268	27.92910448
2006::IL::SAINT CLAIR	2006	IL	St. Clair 	13043.28	0	13043.28
2009::IL::MORGAN	2009	IL	Morgan	499	0	499
2006::LA::ASCENSION	2006	LA	Ascension	1380	456	3.026315789
2010::IL::MACON	2010	IL	Macon	240	468	0.512820513
2012::NM::CHAVES	2012	NM	Chaves	97069	306	317.2189542
2007::GA::HARRIS	2007	GA	Harris	58.71	2	29.355
2008::CA::STANISLAUS	2008	CA	Stanislaus	92842	2778	33.42044636
2008::MN::STEELE	2008	MN	Steele	998	0	998
2006::CT::LITCHFIELD	2006	CT	Litchfield	324	280	1.157142857
2010::MI::SANILAC	2010	MI	Sanilac 	14894.94	25	595.7976
2011::VA::CHESTERFIELD	2011	VA	Chesterfield	73033.92	385	189.6984935
2006::WI::WALWORTH	2006	WI	Walworth 	14508	5	2901.6
2007::CA::YOLO	2007	CA	Yolo	82535	694	118.926513
2011::IL::CHRISTIAN	2011	IL	Christian	137355	27	5087.222222
2012::MO::BUTLER	2012	MO	Butler	8326.25	138	60.33514493
2006::PA::FRANKLIN	2006	PA	Franklin	6414	131	48.96183206
2008::TN::PUTNAM	2008	TN	Putnam	6986	215	32.49302326
2008::TX::BRAZOS	2008	TX	Brazos	2785.26	879	3.168668942
2011::MI::MARQUETTE	2011	MI	Marquette	116189.75	35	3319.707143
2012::TX::KLEBERG	2012	TX	Kleberg	2400	142	16.90140845
2007::NC::FRANKLIN	2007	NC	Franklin 	1614.42	30	53.814
2010::OH::SHELBY	2010	OH	Shelby	66733	60	1112.216667
2012::MS::HARRISON	2012	MS	Harrison	10946	315	34.74920635
2006::NJ::UNION	2006	NJ	Union	2760	1487	1.856086079
2011::IL::LOGAN	2011	IL	Logan	190116	0	190116
2012::OK::POTTAWATOMIE	2012	OK	Pottawatomie	94138	287	328.0069686
2011::MA::BRISTOL	2011	MA	Bristol	416378.34	3044	136.7865769
2012::KY::CLARK	2012	KY	Clark	148457.22	53	2801.079623
2009::AZ::MARICOPA	2009	AZ	Maricopa	1867310.78	14224	131.2788794
2010::FL::PASCO	2010	FL	Pasco	40441	1523	26.5535128
2011::AL::COLBERT	2011	AL	Colbert	323746.64	65	4980.717538
2012::AZ::YAVAPAI	2012	AZ	Yavapai	2036639.54	406	5016.353547
2010::KS::JOHNSON	2010	KS	Johnson	1080	788	1.370558376
2009::MN::MORRISON	2009	MN	Morrison 	234.84	0	234.84
2012::WI::PORTAGE	2012	WI	Portage	1800	69	26.08695652
2006::TN::COFFEE	2006	TN	Coffee	846.6	155	5.461935484
2011::WA::LEWIS	2011	WA	Lewis 	57824.44	58	996.9731034
2006::GA::DOUGLAS	2006	GA	Douglas	18960	186	101.9354839
2010::SC::GREENVILLE	2010	SC	Greenville	1162	2551	0.455507644
2010::OK::COMANCHE	2010	OK	Comanche	258	878	0.293849658
2008::KY::JESSAMINE	2008	KY	Jessamine	690	78	8.846153846
2008::CA::YOLO	2008	CA	Yolo	104287	486	214.5823045
2006::TX::MAVERICK	2006	TX	Maverick	1440	190	7.578947368
2011::OH::LOGAN	2011	OH	Logan	4779.68	261	18.31295019
2009::IL::LAKE	2009	IL	Lake	1491170.86	0	1491170.86
2012::IL::JEFFERSON	2012	IL	Jefferson	102977.5	190	541.9868421
2012::NY::SAINT LAWRENCE	2012	NY	St. Lawrence	47989	74	648.5
2012::NC::MOORE	2012	NC	Moore 	516665.89	56	9226.176607
2008::GA::NEWTON	2008	GA	Newton	234.84	400	0.5871
2009::GA::PICKENS	2009	GA	Pickens	504.7	56	9.0125
2008::OH::CLARK	2008	OH	Clark	117.42	338	0.34739645
2012::IN::WAYNE	2012	IN	Wayne	135048	0	135048
2006::SD::HUGHES	2006	SD	Hughes	20574	41	501.804878
2012::LA::CALCASIEU	2012	LA	Calcasieu	123466.69	296	417.1171959
2007::SC::CLARENDON	2007	SC	Clarendon 	1497	227	6.594713656
2006::OH::PORTAGE	2006	OH	Portage	17146	91	188.4175824
2007::GA::CRISP	2007	GA	Crisp	828	108	7.666666667
2006::IN::SHELBY	2006	IN	Shelby	2994	0	2994
2010::WA::YAKIMA	2010	WA	Yakima 	5008	128	39.125
2012::GA::COFFEE	2012	GA	Coffee 	1716	65	26.4
2006::VA::WARREN	2006	VA	Warren	11169	31	360.2903226
2009::AR::PULASKI	2009	AR	Pulaski	0	4339	0
2007::WI::FOND DU LAC	2007	WI	Fond du Lac	7676	199	38.57286432
2009::SC::CLARENDON	2009	SC	Clarendon 	11589.18	202	57.37217822
2009::GA::DECATUR	2009	GA	Decatur	960	82	11.70731707
2008::MN::BLUE EARTH	2008	MN	Blue Earth	637	0	637
2011::TN::HENRY	2011	TN	Henry	787972.58	44	17908.46773
2007::NC::HALIFAX	2007	NC	Halifax	276	214	1.289719626
2012::FL::CITRUS	2012	FL	Citrus	500	451	1.10864745
2012::IL::CHRISTIAN	2012	IL	Christian	289744.39	32	9054.512188
2011::SC::FLORENCE	2011	SC	Florence	40762.43	627	65.01185008
2006::OH::CLINTON	2006	OH	Clinton	138	26	5.307692308
2010::GA::DEKALB	2010	GA	DeKalb	2001.56	3605	0.555217753
2009::MN::CLAY	2009	MN	Clay	117.42	0	117.42
2011::AL::MONTGOMERY	2011	AL	Montgomery	263563.59	707	372.7914993
2006::CO::ADAMS	2006	CO	Adams	9916	1510	6.566887417
2008::NH::CARROLL	2008	NH	Carroll	2495	33	75.60606061
2012::SC::FLORENCE	2012	SC	Florence	757054.35	553	1368.995208
2010::IL::CHRISTIAN	2010	IL	Christian	452.13	0	452.13
2006::TX::JOHNSON	2006	TX	Johnson	2495	220	11.34090909
2012::TX::NAVARRO	2012	TX	Navarro	449391.48	157	2862.366115
2006::UT::IRON	2006	UT	Iron	1996	36	55.44444444
2006::WV::PRESTON	2006	WV	Preston 	4730	18	262.7777778
2007::ME::OXFORD	2007	ME	Oxford 	6112	21	291.047619
2011::OK::COMANCHE	2011	OK	Comanche	25824	872	29.6146789
2008::IA::LEE	2008	IA	Lee	966	201	4.805970149
2006::CA::SANTA CLARA	2006	CA	Santa Clara	7623	5013	1.52064632
2009::CA::SAN BERNARDINO	2009	CA	San Bernardino	922704	8992	102.613879
2010::DC::DISTRICT OF COLUMBIA	2010	DC	District of Columbia	4614720	7468	617.9325121
2012::MO::CAPE GIRARDEAU	2012	MO	Cape Girardeau	168967	270	625.8037037
2007::CA::TULARE	2007	CA	Tulare	499	2159	0.231125521
2010::KY::KENTON	2010	KY	Kenton	5957.1	372	16.01370968
2012::AL::MADISON	2012	AL	Madison	23827.04	2072	11.49953668
2006::IL::DEKALB	2006	IL	DeKalb	8917.56	0	8917.56
2009::MI::MIDLAND	2009	MI	Midland	499	62	8.048387097
2012::NY::WARREN	2012	NY	Warren	104617.64	109	959.7948624
2007::CA::TUOLUMNE	2007	CA	Tuolumne	1996	108	18.48148148
2010::FL::DUVAL	2010	FL	Duval	184580	5742	32.14559387
2006::KY::JESSAMINE	2006	KY	Jessamine	3132	0	3132
2008::CA::PLACER	2008	CA	Placer 	3493	296	11.80067568
2010::AL::CALHOUN	2010	AL	Calhoun	646910.58	495	1306.890061
2009::OH::PICKAWAY	2009	OH	Pickaway	2398.56	81	29.61185185
2010::OK::CANADIAN	2010	OK	Canadian	840	128	6.5625
2012::KS::HARVEY	2012	KS	Harvey	1253.42	108	11.60574074
2007::TX::BEXAR	2007	TX	Bexar	15265.97	7965	1.916631513
2008::LA::LIVINGSTON	2008	LA	Livingston	1894.97	71	26.68971831
2011::IN::TIPPECANOE	2011	IN	Tippecanoe	68776	461	149.1887202
2006::NH::HILLSBOROUGH	2006	NH	Hillsborough	18962	585	32.41367521
2011::MN::STEARNS	2011	MN	Stearns 	998	0	998
2011::OH::PERRY	2011	OH	Perry	1500.07	3	500.0233333
2010::SC::GREENWOOD	2010	SC	Greenwood	2232	425	5.251764706
2007::AL::CHILTON	2007	AL	Chilton 	9000	291	30.92783505
2011::KS::RILEY	2011	KS	Riley	2520	173	14.56647399
2010::AR::PULASKI	2010	AR	Pulaski	7643.84	4206	1.817365668
2009::GA::LAURENS	2009	GA	Laurens	27711.3	182	152.2598901
2006::NC::LENOIR	2006	NC	Lenoir 	2994	109	27.46788991
2006::OH::DARKE	2006	OH	Darke	35295.42	36	980.4283333
2009::OH::MADISON	2009	OH	Madison	5072	0	5072
2012::VA::LOUDOUN	2012	VA	Loudoun	190531.76	370	514.9507027
2006::CA::NEVADA	2006	CA	Nevada	11190	281	39.82206406
2009::VA::FAIRFAX CITY	2009	VA	Fairfax	11477	25	459.08
2006::CA::YUBA	2006	CA	Yuba 	4990	193	25.85492228
2009::AL::DALE	2009	AL	Dale	355376.88	108	3290.526667
2006::FL::HERNANDO	2006	FL	Hernando	207061	613	337.7830343
2012::CT::LITCHFIELD	2012	CT	Litchfield	185613.97	166	1118.156446
2011::SD::BROWN	2011	SD	Brown	499	70	7.128571429
2008::IL::MORGAN	2008	IL	Morgan	1274	0	1274
2011::TX::BELL	2011	TX	Bell	1440	1156	1.24567474
2009::LA::WEBSTER	2009	LA	Webster	120	28	4.285714286
2012::IN::JEFFERSON	2012	IN	Jefferson	450473	0	450473
2012::NE::DOUGLAS	2012	NE	Douglas	237583.54	2585	91.90852611
2007::TX::WILLIAMSON	2007	TX	Williamson	479208.92	455	1053.206418
2009::KS::COWLEY	2009	KS	Cowley	2240	58	38.62068966
2012::OK::MAYES	2012	OK	Mayes 	1996	0	1996
2012::TX::HENDERSON	2012	TX	Henderson	112854.07	259	435.73
2012::TN::DAVIDSON	2012	TN	Davidson	614952	7640	80.49109948
2012::PA::VENANGO	2012	PA	Venango	65070	26	2502.692308
2009::KS::JOHNSON	2009	KS	Johnson	2994	881	3.398410897
2010::OH::HURON	2010	OH	Huron	360	0	360
2008::TN::MONTGOMERY	2008	TN	Montgomery	1380	1107	1.246612466
2009::NC::ROWAN	2009	NC	Rowan	623	267	2.333333333
2011::PA::NORTHUMBERLAND	2011	PA	Northumberland	990	25	39.6
2012::WA::CLALLAM	2012	WA	Clallam	75371.23	80	942.140375
2006::NC::RICHMOND	2006	NC	Richmond 	2994	140	21.38571429
2009::CO::FREMONT	2009	CO	Fremont	60972.12	151	403.7888742
2012::SC::GREENVILLE	2012	SC	Greenville	78604	2729	28.80322462
2012::CO::ARAPAHOE	2012	CO	Arapahoe	127989.49	1953	65.53481311
2006::OR::DESCHUTES	2006	OR	Deschutes	14386	309	46.5566343
2006::IL::TAZEWELL	2006	IL	Tazewell	30021.84	0	30021.84
2006::SC::BEAUFORT	2006	SC	Beaufort	5043	974	5.17761807
2008::KS::BUTLER	2008	KS	Butler	2496	146	17.09589041
2009::TN::RUTHERFORD	2009	TN	Rutherford	612144	1141	536.4978089
2006::IA::WRIGHT	2006	IA	Wright	1136	223	5.094170404
2009::GA::POLK	2009	GA	Polk	179012.46	88	2034.2325
2007::MN::CROW WING	2007	MN	Crow Wing	3185	0	3185
2008::OH::TRUMBULL	2008	OH	Trumbull	5489	161	34.0931677
2012::WA::PIERCE	2012	WA	Pierce	301637.94	3281	91.9347577
2007::NM::SANTA FE	2007	NM	Santa Fe	0	611	0
2008::MS::FORREST	2008	MS	Forrest	552	226	2.442477876
2012::TX::HOOD	2012	TX	Hood	322935.6	49	6590.522449
2011::MO::COLE	2011	MO	Cole	173110.79	293	590.8218089
2006::FL::ALACHUA	2006	FL	Alachua	190817	2312	82.5333045
2008::FL::SAINT JOHNS	2008	FL	St. Johns	375397	140	2681.407143
2009::CT::NEW HAVEN	2009	CT	New Haven	2495	3486	0.715720023
2012::MN::STEARNS	2012	MN	Stearns 	1718	0	1718
2007::KS::FRANKLIN	2007	KS	Franklin	276	64	4.3125
2009::IN::MADISON	2009	IN	Madison	2373.27	181	13.11198895
2009::IN::HANCOCK	2009	IN	Hancock	2206.68	31	71.18322581
2010::KY::BULLITT	2010	KY	Bullitt 	211104.52	29	7279.466207
2012::WA::KING	2012	WA	King	5143508.75	6833	752.7453168
2008::IN::HENRY	2008	IN	Henry 	234.84	3	78.28
2006::AR::BOONE	2006	AR	Boone	2994	54	55.44444444
2006::NC::PITT	2006	NC	Pitt 	552	314	1.757961783
2009::IA::BUENA VISTA	2009	IA	Buena Vista	12710	33	385.1515152
2009::FL::HIGHLANDS	2009	FL	Highlands	276	63	4.380952381
2012::FL::INDIAN RIVER	2012	FL	Indian River 	18551.1	319	58.1539185
2006::TX::CALDWELL	2006	TX	Caldwell	3546	77	46.05194805
2006::FL::BAKER	2006	FL	Baker	2994	93	32.19354839
2012::CA::SOLANO	2012	CA	Solano	32330.97	1725	18.7425913
2006::SD::CLAY	2006	SD	Clay	998	16	62.375
2006::MD::DORCHESTER	2006	MD	Dorchester	8366	123	68.01626016
2009::LA::LAFAYETTE	2009	LA	Lafayette	5880	1511	3.891462608
2008::OH::ALLEN	2008	OH	Allen	27741.49	596	46.54612416
2012::AZ::SANTA CRUZ	2012	AZ	Santa Cruz	844575.84	53	15935.39321
2007::NC::GASTON	2007	NC	Gaston	22197.39	1101	20.16111717
2009::CA::SISKIYOU	2009	CA	Siskiyou	71058	134	530.2835821
2012::NM::SAN JUAN	2012	NM	San Juan	201389.08	766	262.9100261
2008::WV::HARRISON	2008	WV	Harrison	414	83	4.987951807
2011::WI::BROWN	2011	WI	Brown	34496.23	401	86.02551122
2006::CA::LASSEN	2006	CA	Lassen	10479	54	194.0555556
2011::FL::SAINT JOHNS	2011	FL	St. Johns	37172.92	84	442.5347619
2006::FL::FLAGLER	2006	FL	Flagler	552	169	3.266272189
2012::MA::MIDDLESEX	2012	MA	Middlesex	1624016.91	3113	521.6886958
2012::TX::HIDALGO	2012	TX	Hidalgo	8131466.33	1958	4152.94501
2008::VT::WINDHAM	2008	VT	Windham	3631	31	117.1290323
2008::KS::LABETTE	2008	KS	Labette	480	91	5.274725275
2008::LA::SAINT LANDRY	2008	LA	St. Landry	17666.4	169	104.5349112
2009::ID::BANNOCK	2009	ID	Bannock	260010	204	1274.558824
2011::WA::CLARK	2011	WA	Clark 	47069	248	189.7943548
